Timeslice,Start_NS,End_NS,Metric,Unit,Stat,Value
97,1783589889633024512,1783589890633024512,Usage Total Tokens,tokens,p50,100949.00
97,1783589889633024512,1783589890633024512,Usage Total Tokens,tokens,p75,100949.00
97,1783589889633024512,1783589890633024512,Usage Total Tokens,tokens,p90,100949.00
97,1783589889633024512,1783589890633024512,Usage Total Tokens,tokens,p95,100949.00
97,1783589889633024512,1783589890633024512,Usage Total Tokens,tokens,p99,100949.00
97,1783589889633024512,1783589890633024512,Usage Total Tokens,tokens,std,0.00
98,1783589919633024512,1783589920633024512,Active Decode Throughput,tokens/sec,avg,74.67
98,1783589919633024512,1783589920633024512,Active Decode Throughput,tokens/sec,min,0.00
98,1783589919633024512,1783589920633024512,Active Decode Throughput,tokens/sec,max,150.53
98,1783589919633024512,1783589920633024512,Active Decode Throughput,tokens/sec,p50,75.51
98,1783589919633024512,1783589920633024512,Active Decode Throughput,tokens/sec,p90,75.95
98,1783589919633024512,1783589920633024512,Active Decode Throughput,tokens/sec,p95,76.25
98,1783589919633024512,1783589920633024512,Active Decode Throughput,tokens/sec,p99,103.67
98,1783589919633024512,1783589920633024512,Active Decode Throughput,tokens/sec,std,6.35
98,1783589919633024512,1783589920633024512,Active Decode Throughput Per User,tokens/sec/user,avg,74.67
98,1783589919633024512,1783589920633024512,Active Decode Throughput Per User,tokens/sec/user,min,0.00
98,1783589919633024512,1783589920633024512,Active Decode Throughput Per User,tokens/sec/user,max,150.53
98,1783589919633024512,1783589920633024512,Active Decode Throughput Per User,tokens/sec/user,p50,75.51
98,1783589919633024512,1783589920633024512,Active Decode Throughput Per User,tokens/sec/user,p90,75.95
98,1783589919633024512,1783589920633024512,Active Decode Throughput Per User,tokens/sec/user,p95,76.25
98,1783589919633024512,1783589920633024512,Active Decode Throughput Per User,tokens/sec/user,p99,103.67
98,1783589919633024512,1783589920633024512,Active Decode Throughput Per User,tokens/sec/user,std,6.35
98,1783589919633024512,1783589920633024512,Active Prefill Throughput,tokens/sec,avg,80543.03
98,1783589919633024512,1783589920633024512,Active Prefill Throughput,tokens/sec,min,80543.03
98,1783589919633024512,1783589920633024512,Active Prefill Throughput,tokens/sec,max,80543.03
98,1783589919633024512,1783589920633024512,Active Prefill Throughput,tokens/sec,p50,80543.03
98,1783589919633024512,1783589920633024512,Active Prefill Throughput,tokens/sec,p90,80543.03
98,1783589919633024512,1783589920633024512,Active Prefill Throughput,tokens/sec,p95,80543.03
98,1783589919633024512,1783589920633024512,Active Prefill Throughput,tokens/sec,p99,80543.03
98,1783589919633024512,1783589920633024512,Active Prefill Throughput,tokens/sec,std,0.00
98,1783589919633024512,1783589920633024512,Active Prefill Throughput Per User,tokens/sec/user,avg,80543.03
98,1783589919633024512,1783589920633024512,Active Prefill Throughput Per User,tokens/sec/user,min,80543.03
98,1783589919633024512,1783589920633024512,Active Prefill Throughput Per User,tokens/sec/user,max,80543.03
98,1783589919633024512,1783589920633024512,Active Prefill Throughput Per User,tokens/sec/user,p50,80543.03
98,1783589919633024512,1783589920633024512,Active Prefill Throughput Per User,tokens/sec/user,p90,80543.03
98,1783589919633024512,1783589920633024512,Active Prefill Throughput Per User,tokens/sec/user,p95,80543.03
98,1783589919633024512,1783589920633024512,Active Prefill Throughput Per User,tokens/sec/user,p99,80543.03
98,1783589919633024512,1783589920633024512,Active Prefill Throughput Per User,tokens/sec/user,std,0.00
98,1783589919633024512,1783589920633024512,Active Total Throughput,tokens/sec,avg,32642.73
98,1783589919633024512,1783589920633024512,Active Total Throughput,tokens/sec,min,75.69
98,1783589919633024512,1783589920633024512,Active Total Throughput,tokens/sec,max,80543.03
98,1783589919633024512,1783589920633024512,Active Total Throughput,tokens/sec,p50,75.69
98,1783589919633024512,1783589920633024512,Active Total Throughput,tokens/sec,p90,80543.03
98,1783589919633024512,1783589920633024512,Active Total Throughput,tokens/sec,p95,80543.03
98,1783589919633024512,1783589920633024512,Active Total Throughput,tokens/sec,p99,80543.03
98,1783589919633024512,1783589920633024512,Active Total Throughput,tokens/sec,std,39496.47
98,1783589919633024512,1783589920633024512,Benchmark Duration,sec,avg,3.41
98,1783589919633024512,1783589920633024512,E2E Output Token Throughput,tokens/sec/user,avg,47.55
98,1783589919633024512,1783589920633024512,E2E Output Token Throughput,tokens/sec/user,min,47.55
98,1783589919633024512,1783589920633024512,E2E Output Token Throughput,tokens/sec/user,max,47.55
98,1783589919633024512,1783589920633024512,E2E Output Token Throughput,tokens/sec/user,sum,47.55
98,1783589919633024512,1783589920633024512,E2E Output Token Throughput,tokens/sec/user,p1,47.55
98,1783589919633024512,1783589920633024512,E2E Output Token Throughput,tokens/sec/user,p5,47.55
98,1783589919633024512,1783589920633024512,E2E Output Token Throughput,tokens/sec/user,p10,47.55
98,1783589919633024512,1783589920633024512,E2E Output Token Throughput,tokens/sec/user,p25,47.55
98,1783589919633024512,1783589920633024512,E2E Output Token Throughput,tokens/sec/user,p50,47.55
98,1783589919633024512,1783589920633024512,E2E Output Token Throughput,tokens/sec/user,p75,47.55
98,1783589919633024512,1783589920633024512,E2E Output Token Throughput,tokens/sec/user,p90,47.55
98,1783589919633024512,1783589920633024512,E2E Output Token Throughput,tokens/sec/user,p95,47.55
98,1783589919633024512,1783589920633024512,E2E Output Token Throughput,tokens/sec/user,p99,47.55
98,1783589919633024512,1783589920633024512,E2E Output Token Throughput,tokens/sec/user,std,0.00
98,1783589919633024512,1783589920633024512,Effective Concurrency,requests,avg,0.99
98,1783589919633024512,1783589920633024512,Effective Concurrency,requests,min,0.00
98,1783589919633024512,1783589920633024512,Effective Concurrency,requests,max,1.00
98,1783589919633024512,1783589920633024512,Effective Concurrency,requests,p50,1.00
98,1783589919633024512,1783589920633024512,Effective Concurrency,requests,p90,1.00
98,1783589919633024512,1783589920633024512,Effective Concurrency,requests,p95,1.00
98,1783589919633024512,1783589920633024512,Effective Concurrency,requests,p99,1.00
98,1783589919633024512,1783589920633024512,Effective Concurrency,requests,std,0.10
98,1783589919633024512,1783589920633024512,Effective Decode Concurrency,requests,avg,0.59
98,1783589919633024512,1783589920633024512,Effective Decode Concurrency,requests,min,0.00
98,1783589919633024512,1783589920633024512,Effective Decode Concurrency,requests,max,1.00
98,1783589919633024512,1783589920633024512,Effective Decode Concurrency,requests,p50,1.00
98,1783589919633024512,1783589920633024512,Effective Decode Concurrency,requests,p90,1.00
98,1783589919633024512,1783589920633024512,Effective Decode Concurrency,requests,p95,1.00
98,1783589919633024512,1783589920633024512,Effective Decode Concurrency,requests,p99,1.00
98,1783589919633024512,1783589920633024512,Effective Decode Concurrency,requests,std,0.49
98,1783589919633024512,1783589920633024512,Effective Decode Throughput,tokens/sec,avg,44.00
98,1783589919633024512,1783589920633024512,Effective Decode Throughput,tokens/sec,min,0.00
98,1783589919633024512,1783589920633024512,Effective Decode Throughput,tokens/sec,max,150.53
98,1783589919633024512,1783589920633024512,Effective Decode Throughput,tokens/sec,p50,74.89
98,1783589919633024512,1783589920633024512,Effective Decode Throughput,tokens/sec,p90,75.90
98,1783589919633024512,1783589920633024512,Effective Decode Throughput,tokens/sec,p95,75.95
98,1783589919633024512,1783589920633024512,Effective Decode Throughput,tokens/sec,p99,76.49
98,1783589919633024512,1783589920633024512,Effective Decode Throughput,tokens/sec,std,37.06
98,1783589919633024512,1783589920633024512,Effective Decode Throughput Per User,tokens/sec/user,avg,44.00
98,1783589919633024512,1783589920633024512,Effective Decode Throughput Per User,tokens/sec/user,min,0.00
98,1783589919633024512,1783589920633024512,Effective Decode Throughput Per User,tokens/sec/user,max,150.53
98,1783589919633024512,1783589920633024512,Effective Decode Throughput Per User,tokens/sec/user,p50,74.89
98,1783589919633024512,1783589920633024512,Effective Decode Throughput Per User,tokens/sec/user,p90,75.90
98,1783589919633024512,1783589920633024512,Effective Decode Throughput Per User,tokens/sec/user,p95,75.95
98,1783589919633024512,1783589920633024512,Effective Decode Throughput Per User,tokens/sec/user,p99,76.49
98,1783589919633024512,1783589920633024512,Effective Decode Throughput Per User,tokens/sec/user,std,37.06
98,1783589919633024512,1783589920633024512,Effective Prefill Concurrency,requests,avg,0.40
98,1783589919633024512,1783589920633024512,Effective Prefill Concurrency,requests,min,0.00
98,1783589919633024512,1783589920633024512,Effective Prefill Concurrency,requests,max,1.00
98,1783589919633024512,1783589920633024512,Effective Prefill Concurrency,requests,p50,0.00
98,1783589919633024512,1783589920633024512,Effective Prefill Concurrency,requests,p90,1.00
98,1783589919633024512,1783589920633024512,Effective Prefill Concurrency,requests,p95,1.00
98,1783589919633024512,1783589920633024512,Effective Prefill Concurrency,requests,p99,1.00
98,1783589919633024512,1783589920633024512,Effective Prefill Concurrency,requests,std,0.49
98,1783589919633024512,1783589920633024512,Effective Prefill Throughput,tokens/sec,avg,32271.17
98,1783589919633024512,1783589920633024512,Effective Prefill Throughput,tokens/sec,min,0.00
98,1783589919633024512,1783589920633024512,Effective Prefill Throughput,tokens/sec,max,80543.03
98,1783589919633024512,1783589920633024512,Effective Prefill Throughput,tokens/sec,p50,0.00
98,1783589919633024512,1783589920633024512,Effective Prefill Throughput,tokens/sec,p90,80543.03
98,1783589919633024512,1783589920633024512,Effective Prefill Throughput,tokens/sec,p95,80543.03
98,1783589919633024512,1783589920633024512,Effective Prefill Throughput,tokens/sec,p99,80543.03
98,1783589919633024512,1783589920633024512,Effective Prefill Throughput,tokens/sec,std,39468.84
98,1783589919633024512,1783589920633024512,Effective Prefill Throughput Per User,tokens/sec/user,avg,32271.17
98,1783589919633024512,1783589920633024512,Effective Prefill Throughput Per User,tokens/sec/user,min,0.00
98,1783589919633024512,1783589920633024512,Effective Prefill Throughput Per User,tokens/sec/user,max,80543.03
98,1783589919633024512,1783589920633024512,Effective Prefill Throughput Per User,tokens/sec/user,p50,0.00
98,1783589919633024512,1783589920633024512,Effective Prefill Throughput Per User,tokens/sec/user,p90,80543.03
98,1783589919633024512,1783589920633024512,Effective Prefill Throughput Per User,tokens/sec/user,p95,80543.03
98,1783589919633024512,1783589920633024512,Effective Prefill Throughput Per User,tokens/sec/user,p99,80543.03
98,1783589919633024512,1783589920633024512,Effective Prefill Throughput Per User,tokens/sec/user,std,39468.84
98,1783589919633024512,1783589920633024512,Effective Total Throughput,tokens/sec,avg,32315.78
98,1783589919633024512,1783589920633024512,Effective Total Throughput,tokens/sec,min,0.00
98,1783589919633024512,1783589920633024512,Effective Total Throughput,tokens/sec,max,80543.03
98,1783589919633024512,1783589920633024512,Effective Total Throughput,tokens/sec,p50,75.69
98,1783589919633024512,1783589920633024512,Effective Total Throughput,tokens/sec,p90,80543.03
98,1783589919633024512,1783589920633024512,Effective Total Throughput,tokens/sec,p95,80543.03
98,1783589919633024512,1783589920633024512,Effective Total Throughput,tokens/sec,p99,80543.03
98,1783589919633024512,1783589920633024512,Effective Total Throughput,tokens/sec,std,39432.37
98,1783589919633024512,1783589920633024512,HTTP Blocked,ms,avg,0.00
98,1783589919633024512,1783589920633024512,HTTP Blocked,ms,min,0.00
98,1783589919633024512,1783589920633024512,HTTP Blocked,ms,max,0.00
98,1783589919633024512,1783589920633024512,HTTP Blocked,ms,sum,0.00
98,1783589919633024512,1783589920633024512,HTTP Blocked,ms,p1,0.00
98,1783589919633024512,1783589920633024512,HTTP Blocked,ms,p5,0.00
98,1783589919633024512,1783589920633024512,HTTP Blocked,ms,p10,0.00
98,1783589919633024512,1783589920633024512,HTTP Blocked,ms,p25,0.00
98,1783589919633024512,1783589920633024512,HTTP Blocked,ms,p50,0.00
98,1783589919633024512,1783589920633024512,HTTP Blocked,ms,p75,0.00
98,1783589919633024512,1783589920633024512,HTTP Blocked,ms,p90,0.00
98,1783589919633024512,1783589920633024512,HTTP Blocked,ms,p95,0.00
98,1783589919633024512,1783589920633024512,HTTP Blocked,ms,p99,0.00
98,1783589919633024512,1783589920633024512,HTTP Blocked,ms,std,0.00
98,1783589919633024512,1783589920633024512,HTTP Chunks Received,count,avg,162.00
98,1783589919633024512,1783589920633024512,HTTP Chunks Received,count,min,162.00
98,1783589919633024512,1783589920633024512,HTTP Chunks Received,count,max,162.00
98,1783589919633024512,1783589920633024512,HTTP Chunks Received,count,sum,162.00
98,1783589919633024512,1783589920633024512,HTTP Chunks Received,count,p1,162.00
98,1783589919633024512,1783589920633024512,HTTP Chunks Received,count,p5,162.00
98,1783589919633024512,1783589920633024512,HTTP Chunks Received,count,p10,162.00
98,1783589919633024512,1783589920633024512,HTTP Chunks Received,count,p25,162.00
98,1783589919633024512,1783589920633024512,HTTP Chunks Received,count,p50,162.00
98,1783589919633024512,1783589920633024512,HTTP Chunks Received,count,p75,162.00
98,1783589919633024512,1783589920633024512,HTTP Chunks Received,count,p90,162.00
98,1783589919633024512,1783589920633024512,HTTP Chunks Received,count,p95,162.00
98,1783589919633024512,1783589920633024512,HTTP Chunks Received,count,p99,162.00
98,1783589919633024512,1783589920633024512,HTTP Chunks Received,count,std,0.00
98,1783589919633024512,1783589920633024512,HTTP Chunks Sent,count,avg,1.00
98,1783589919633024512,1783589920633024512,HTTP Chunks Sent,count,min,1.00
98,1783589919633024512,1783589920633024512,HTTP Chunks Sent,count,max,1.00
98,1783589919633024512,1783589920633024512,HTTP Chunks Sent,count,sum,1.00
98,1783589919633024512,1783589920633024512,HTTP Chunks Sent,count,p1,1.00
98,1783589919633024512,1783589920633024512,HTTP Chunks Sent,count,p5,1.00
98,1783589919633024512,1783589920633024512,HTTP Chunks Sent,count,p10,1.00
98,1783589919633024512,1783589920633024512,HTTP Chunks Sent,count,p25,1.00
98,1783589919633024512,1783589920633024512,HTTP Chunks Sent,count,p50,1.00
98,1783589919633024512,1783589920633024512,HTTP Chunks Sent,count,p75,1.00
98,1783589919633024512,1783589920633024512,HTTP Chunks Sent,count,p90,1.00
98,1783589919633024512,1783589920633024512,HTTP Chunks Sent,count,p95,1.00
98,1783589919633024512,1783589920633024512,HTTP Chunks Sent,count,p99,1.00
98,1783589919633024512,1783589920633024512,HTTP Chunks Sent,count,std,0.00
98,1783589919633024512,1783589920633024512,HTTP Connecting,ms,avg,0.00
98,1783589919633024512,1783589920633024512,HTTP Connecting,ms,min,0.00
98,1783589919633024512,1783589920633024512,HTTP Connecting,ms,max,0.00
98,1783589919633024512,1783589920633024512,HTTP Connecting,ms,sum,0.00
98,1783589919633024512,1783589920633024512,HTTP Connecting,ms,p1,0.00
98,1783589919633024512,1783589920633024512,HTTP Connecting,ms,p5,0.00
98,1783589919633024512,1783589920633024512,HTTP Connecting,ms,p10,0.00
98,1783589919633024512,1783589920633024512,HTTP Connecting,ms,p25,0.00
98,1783589919633024512,1783589920633024512,HTTP Connecting,ms,p50,0.00
98,1783589919633024512,1783589920633024512,HTTP Connecting,ms,p75,0.00
98,1783589919633024512,1783589920633024512,HTTP Connecting,ms,p90,0.00
98,1783589919633024512,1783589920633024512,HTTP Connecting,ms,p95,0.00
